,Fold selected features,Fold #features
Fold_10,"['unstim_CD4Trm_154Sm_STAT3', 'unstim_CXCR4neutro_155Gd_S6', 'unstim_gdT_168Er_pSTAT6', 'unstim_Granulocytes_155Gd_S6', 'unstim_Th17_168Er_pSTAT6', 'unstim_Th1naive_149Sm_CREB', 'unstim_Th1naive_150Nd_STAT5', 'unstim_Th1naive_164Dy_IkB', 'unstim_Th1naive_167Er_ERK', 'unstim_Tregnaive_150Nd_STAT5', 'unstim_Tregnaive_167Er_ERK', 'unstim_CD4Tcm_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_CD56dimCD16posNK_Frequency', 'unstim_NK_Frequency', 'unstim_pDC_Frequency', 'IL246_Bcells_150Nd_STAT5', 'IL246_CD8Tem_154Sm_STAT3', 'IL246_DC_154Sm_STAT3', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_Granulocytes_155Gd_S6', 'IL246_MDSC_153Eu_STAT1', 'IL246_Th1mem_153Eu_STAT1', 'IL246_Th1naive_164Dy_IkB', 'PRO_SAMHD1', 'PRO_BLK', 'PRO_RFXAP', 'PRO_LDLR', 'PRO_RNASET2', 'PRO_HSPH1', 'PRO_WWOX', 'PRO_PROS1', 'PRO_IL1B', 'PRO_CCL3', 'PRO_FCRL3', 'PRO_PDE4D', 'PRO_IL18', 'PRO_ASAH1', 'PRO_APOC2', 'PRO_CD3G', 'PRO_B3GNT2', 'PRO_ALK', 'PRO_TNFSF10', 'PRO_IRF6']",44
Fold_11,"['unstim_gdT_168Er_pSTAT6', 'unstim_Th1naive_149Sm_CREB', 'unstim_Th1naive_150Nd_STAT5', 'unstim_Th1naive_167Er_ERK', 'unstim_Th1naive_168Er_pSTAT6', 'unstim_CD4Tcm_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_NK_Frequency', 'unstim_Tregnaive_Frequency', 'LPS_CD56brightCD16negNK_159Tb_MAPKAPK2', 'LPS_CD56brightCD16negNK_166Er_NFkB', 'LPS_DC_155Gd_S6', 'LPS_Granulocytes_149Sm_CREB', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_167Er_ERK', 'IL246_CD4T_153Eu_STAT1', 'IL246_CD56brightCD16negNK_166Er_NFkB', 'IL246_CD8Tem_154Sm_STAT3', 'IL246_DC_154Sm_STAT3', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_Th1mem_153Eu_STAT1', 'IL246_Th1mem_164Dy_IkB', 'IL246_Th1mem_167Er_ERK', 'IL246_Th1naive_153Eu_STAT1', 'IL246_Th1naive_168Er_pSTAT6', 'IL246_Treg_154Sm_STAT3', 'PRO_SAMHD1', 'PRO_BLK', 'PRO_LDLR', 'PRO_KIAA0319L', 'PRO_HSPH1', 'PRO_WWOX', 'PRO_PSTPIP1', 'PRO_CNTN3', 'PRO_IL1B', 'PRO_CSF2', 'PRO_ALK', 'PRO_IRF6']",38
Fold_12,"['unstim_CD4Tnaive_150Nd_STAT5', 'unstim_CD4Trm_Frequency', 'unstim_Tregnaive_Frequency', 'LPS_CD56brightCD16negNK_166Er_NFkB', 'LPS_DC_155Gd_S6', 'IL246_CD56brightCD16negNK_166Er_NFkB', 'IL246_CD8T_154Sm_STAT3', 'IL246_CD8Tcm_154Sm_STAT3', 'IL246_CD8Tem_154Sm_STAT3', 'IL246_CD8Tnaive_153Eu_STAT1', 'IL246_CXCR4neutro_166Er_NFkB', 'IL246_DC_154Sm_STAT3', 'IL246_DC_155Gd_S6', 'IL246_gdT_154Sm_STAT3', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_Granulocytes_166Er_NFkB', 'IL246_intMC_167Er_ERK', 'IL246_mDC_166Er_NFkB', 'IL246_MDSC_153Eu_STAT1', 'IL246_pDC_150Nd_STAT5', 'IL246_Th1mem_154Sm_STAT3', 'IL246_Th1mem_155Gd_S6', 'IL246_Th1mem_164Dy_IkB', 'IL246_Th1naive_153Eu_STAT1', 'IL246_Th1naive_164Dy_IkB', 'IL246_Treg_154Sm_STAT3', 'PRO_STAT6', 'PRO_SAMHD1', 'PRO_ARL11', 'PRO_RFXAP', 'PRO_TNFAIP3', 'PRO_HSPH1', 'PRO_WWOX', 'PRO_HRAS', 'PRO_ITGAV|ITGB3', 'PRO_CNTN3', 'PRO_STAC', 'PRO_CTNNA3', 'PRO_C2', 'PRO_MAPK8', 'PRO_CSF2', 'PRO_BIRC3', 'PRO_IL18', 'PRO_ASAH1', 'PRO_TBXAS1', 'PRO_ALK', 'PRO_TNFSF10', 'PRO_TOPBP1', 'PRO_IRF6']",49
Fold_13,"['unstim_DC_166Er_NFkB', 'unstim_Th1naive_167Er_ERK', 'unstim_Tregnaive_150Nd_STAT5', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_CD56dimCD16posNK_Frequency', 'unstim_NK_Frequency', 'unstim_Tregnaive_Frequency', 'LPS_CD56brightCD16negNK_166Er_NFkB', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'IL246_CD8Tem_154Sm_STAT3', 'IL246_pDC_150Nd_STAT5', 'IL246_Treg_154Sm_STAT3', 'PRO_SAMHD1', 'PRO_RFXAP', 'PRO_LDLR', 'PRO_RNASET2', 'PRO_HSPH1', 'PRO_WWOX', 'PRO_PTTG1', 'PRO_MTHFD2', 'PRO_CNTN3', 'PRO_CTNNA3', 'PRO_IL1B', 'PRO_CSF2', 'PRO_PPIB', 'PRO_BIRC3', 'PRO_ASAH1', 'PRO_ALK', 'PRO_RAP2A', 'PRO_IRF6']",31
Fold_14,"['unstim_gdT_168Er_pSTAT6', 'unstim_CD4Tcm_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_Tregnaive_Frequency', 'LPS_Baso_151Eu_p38', 'LPS_Baso_155Gd_S6', 'LPS_Baso_159Tb_MAPKAPK2', 'LPS_Bcells_164Dy_IkB', 'LPS_CD56brightCD16negNK_149Sm_CREB', 'LPS_CD56brightCD16negNK_159Tb_MAPKAPK2', 'LPS_CD56brightCD16negNK_164Dy_IkB', 'LPS_CD56brightCD16negNK_166Er_NFkB', 'LPS_CD56dimCD16posNK_159Tb_MAPKAPK2', 'LPS_CXCR4neutro_149Sm_CREB', 'LPS_CXCR4neutro_164Dy_IkB', 'LPS_CXCR4neutro_167Er_ERK', 'LPS_DC_151Eu_p38', 'LPS_DC_155Gd_S6', 'LPS_Granulocytes_149Sm_CREB', 'LPS_Granulocytes_151Eu_p38', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_intMC_159Tb_MAPKAPK2', 'LPS_intMC_167Er_ERK', 'LPS_MDSC_167Er_ERK', 'LPS_ncMC_149Sm_CREB', 'LPS_ncMC_166Er_NFkB', 'LPS_ncMC_167Er_ERK', 'LPS_pDC_155Gd_S6', 'LPS_pDC_167Er_ERK', 'LPS_Tregnaive_149Sm_CREB', 'LPS_Tregnaive_155Gd_S6', 'LPS_Tregnaive_164Dy_IkB', 'IL246_CD8Tem_154Sm_STAT3', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_Th1mem_154Sm_STAT3', 'IL246_Th1naive_153Eu_STAT1', 'IL246_Treg_154Sm_STAT3', 'PRO_SAMHD1', 'PRO_LDLR', 'PRO_WWOX', 'PRO_CTNNA3', 'PRO_FCRL3', 'PRO_SIGLEC1', 'PRO_CSF2', 'PRO_ASAH1', 'PRO_ALK']",46
Fold_15,"['unstim_gdT_168Er_pSTAT6', 'unstim_Granulocytes_155Gd_S6', 'unstim_Th1naive_149Sm_CREB', 'unstim_Tregnaive_150Nd_STAT5', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_CD56dimCD16posNK_Frequency', 'unstim_intMC_Frequency', 'LPS_Bcells_164Dy_IkB', 'LPS_CD56brightCD16negNK_149Sm_CREB', 'LPS_CD56brightCD16negNK_159Tb_MAPKAPK2', 'LPS_CD56brightCD16negNK_164Dy_IkB', 'LPS_CD56brightCD16negNK_166Er_NFkB', 'LPS_DC_155Gd_S6', 'LPS_DC_159Tb_MAPKAPK2', 'LPS_DC_167Er_ERK', 'LPS_Granulocytes_149Sm_CREB', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_mDC_164Dy_IkB', 'LPS_pDC_166Er_NFkB', 'LPS_pDC_167Er_ERK', 'IL246_DC_155Gd_S6', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_Th1mem_164Dy_IkB', 'IL246_Th1naive_153Eu_STAT1', 'PRO_STAT6', 'PRO_BLK', 'PRO_ARL11', 'PRO_LDLR', 'PRO_RNASET2', 'PRO_HSPH1', 'PRO_WWOX', 'PRO_MTHFD2', 'PRO_CNTN3', 'PRO_IL1B', 'PRO_CCL3', 'PRO_CSF2', 'PRO_BIRC3', 'PRO_IL18', 'PRO_ALK', 'PRO_TNFSF10', 'PRO_RAP2A']",42
Fold_16,"['unstim_Th1naive_149Sm_CREB', 'unstim_Th1naive_150Nd_STAT5', 'unstim_Th1naive_164Dy_IkB', 'unstim_Tregnaive_150Nd_STAT5', 'unstim_CD4Trm_Frequency', 'unstim_Tregnaive_Frequency', 'LPS_CD56brightCD16negNK_159Tb_MAPKAPK2', 'LPS_DC_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'IL246_Baso_155Gd_S6', 'IL246_Baso_159Tb_MAPKAPK2', 'IL246_Bcells_150Nd_STAT5', 'IL246_Bcells_154Sm_STAT3', 'IL246_CD4Tcm_153Eu_STAT1', 'IL246_CD4Trm_167Er_ERK', 'IL246_CD56brightCD16negNK_155Gd_S6', 'IL246_CD56brightCD16negNK_166Er_NFkB', 'IL246_CD8T_154Sm_STAT3', 'IL246_CD8Tnaive_153Eu_STAT1', 'IL246_DC_150Nd_STAT5', 'IL246_DC_151Eu_p38', 'IL246_DC_154Sm_STAT3', 'IL246_DC_155Gd_S6', 'IL246_gdT_150Nd_STAT5', 'IL246_Granulocytes_150Nd_STAT5', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_Granulocytes_155Gd_S6', 'IL246_MDSC_153Eu_STAT1', 'IL246_pDC_150Nd_STAT5', 'IL246_Th1mem_153Eu_STAT1', 'IL246_Th1mem_164Dy_IkB', 'IL246_Treg_154Sm_STAT3', 'IL246_Tregnaive_150Nd_STAT5', 'IL246_Tregnaive_155Gd_S6', 'PRO_STAT6', 'PRO_SAMHD1', 'PRO_BLK', 'PRO_LDLR', 'PRO_RNASET2', 'PRO_HSPH1', 'PRO_WWOX', 'PRO_MTHFD2', 'PRO_PSMB4', 'PRO_TLR5', 'PRO_PSMB9', 'PRO_OGG1', 'PRO_ITGAV|ITGB3', 'PRO_CNTN3', 'PRO_CTNNA3', 'PRO_IL1B', 'PRO_ADAMTS13', 'PRO_CXCL6', 'PRO_MAPK8', 'PRO_CSF2', 'PRO_PPIB', 'PRO_BIRC3', 'PRO_IL18', 'PRO_CD3G', 'PRO_B3GNT2', 'PRO_TNFSF10', 'PRO_RAP2A', 'PRO_IRF6']",62
Fold_17,"['unstim_gdT_166Er_NFkB', 'unstim_gdT_168Er_pSTAT6', 'unstim_Th1naive_149Sm_CREB', 'unstim_Th1naive_150Nd_STAT5', 'unstim_Th1naive_164Dy_IkB', 'unstim_Th1naive_167Er_ERK', 'unstim_Th1naive_168Er_pSTAT6', 'unstim_Tregnaive_150Nd_STAT5', 'unstim_CD4Trm_Frequency', 'unstim_CD56dimCD16posNK_Frequency', 'unstim_NK_Frequency', 'unstim_Tregnaive_Frequency', 'LPS_CD56brightCD16negNK_159Tb_MAPKAPK2', 'LPS_CD56brightCD16negNK_166Er_NFkB', 'LPS_DC_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_Th1mem_164Dy_IkB', 'IL246_Th1naive_153Eu_STAT1', 'PRO_STAT6', 'PRO_SAMHD1', 'PRO_ARL11', 'PRO_TWF1', 'PRO_LDLR', 'PRO_KIAA0319L', 'PRO_HSPH1', 'PRO_WWOX', 'PRO_CNTN3', 'PRO_STAC', 'PRO_CTNNA3', 'PRO_IL1B', 'PRO_CCL3', 'PRO_CSF2', 'PRO_ALK', 'PRO_TNFSF10']",35
Fold_18,"['unstim_Th1naive_167Er_ERK', 'unstim_CD4Tcm_Frequency', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_pDC_Frequency', 'unstim_Tregnaive_Frequency', 'IL246_Bcells_150Nd_STAT5', 'IL246_CD4T_153Eu_STAT1', 'IL246_gdT_154Sm_STAT3', 'IL246_pDC_150Nd_STAT5', 'IL246_Th1mem_154Sm_STAT3', 'IL246_Th1naive_164Dy_IkB', 'IL246_Treg_154Sm_STAT3', 'PRO_SAMHD1', 'PRO_LDLR', 'PRO_TNFAIP3', 'PRO_RNASET2', 'PRO_HSPH1', 'PRO_WWOX', 'PRO_MTHFD2', 'PRO_CNTN3', 'PRO_CTNNA3', 'PRO_FCRL3', 'PRO_CSF2', 'PRO_PPIB', 'PRO_BIRC3', 'PRO_IL18', 'PRO_ASAH1', 'PRO_TNFSF10', 'PRO_IRF6']",30
Fold_19,"['unstim_gdT_168Er_pSTAT6', 'unstim_Th1naive_149Sm_CREB', 'unstim_Th1naive_150Nd_STAT5', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_Tregnaive_Frequency', 'IL246_CD4T_153Eu_STAT1', 'IL246_CD56brightCD16negNK_155Gd_S6', 'IL246_DC_155Gd_S6', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_Th1mem_164Dy_IkB', 'IL246_Th1mem_166Er_NFkB', 'IL246_Th1naive_153Eu_STAT1', 'PRO_STAT6', 'PRO_SAMHD1', 'PRO_BLK', 'PRO_MGA', 'PRO_ARL11', 'PRO_LDLR', 'PRO_HSPH1', 'PRO_TLR5', 'PRO_PSMB9', 'PRO_OGG1', 'PRO_ITGAV|ITGB3', 'PRO_CNTN3', 'PRO_BTN3A2', 'PRO_CTNNA3', 'PRO_IL1B', 'PRO_CCL3', 'PRO_CXCL6', 'PRO_CSF2', 'PRO_BIRC3', 'PRO_IL18', 'PRO_ALK']",34
Fold_20,"['unstim_Th1naive_149Sm_CREB', 'unstim_Th1naive_150Nd_STAT5', 'unstim_Th1naive_164Dy_IkB', 'unstim_Th1naive_167Er_ERK', 'unstim_CD4Trm_Frequency', 'unstim_Tregnaive_Frequency', 'IL246_Bcells_154Sm_STAT3', 'IL246_CD4T_153Eu_STAT1', 'IL246_CD56brightCD16negNK_155Gd_S6', 'IL246_CD56brightCD16negNK_166Er_NFkB', 'IL246_CD8T_154Sm_STAT3', 'IL246_CD8Tem_154Sm_STAT3', 'IL246_CD8Trm_154Sm_STAT3', 'IL246_DC_154Sm_STAT3', 'IL246_DC_159Tb_MAPKAPK2', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_Granulocytes_166Er_NFkB', 'IL246_intMC_150Nd_STAT5', 'IL246_pDC_150Nd_STAT5', 'IL246_Th1mem_154Sm_STAT3', 'IL246_Th1mem_166Er_NFkB', 'IL246_Th1mem_167Er_ERK', 'IL246_Th1naive_153Eu_STAT1', 'IL246_Th1naive_164Dy_IkB', 'IL246_Treg_154Sm_STAT3', 'PRO_BLK', 'PRO_RNASET2', 'PRO_HSPH1', 'PRO_WWOX', 'PRO_MTHFD2', 'PRO_ITGAV|ITGB3', 'PRO_CNTN3', 'PRO_CTNNA3', 'PRO_IL1B', 'PRO_FCRL3', 'PRO_CSF2', 'PRO_BIRC3', 'PRO_ASAH1', 'PRO_ALK', 'PRO_IRF6']",40
